YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID
,,,Chile,59d33d74-377f-4b63-aa94-d9922aee5e94,Gonzalo Maza,567,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Poland,c74b8a81-a720-45e7-b73e-07b2c3bb3c85,Ewa Mazierska,622,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Ewa Mazierska,622,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Joseph McBride,459,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Todd McCarthy,47,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Ireland,f534b851-6753-424d-9aa4-b5b1e77e5017,John Michael McDonagh,1001,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Ireland,f534b851-6753-424d-9aa4-b5b1e77e5017,Martin McDonagh,1057,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Brian McFarlane,753,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Patrick McGilligan,223,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Maura McHugh,319,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Luke McKernan,375,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Archivist,c2c95170-308f-4a46-b20a-32822870fa50
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,John McNaughton,1000,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Steve McQueen,1176,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Russia,1b12f75b-7973-47d7-93e9-20a7f8443e24,Alexey Medvedev,829,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,David Meeker,678,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Brazil,d9af0bc5-eaf9-4e9a-92cf-92a9e652a9cd,Fernando Meirelles,947,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Martin Melarkey,329,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Joan Mellen,482,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Annette Melville,794,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Archivist,c2c95170-308f-4a46-b20a-32822870fa50
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Sam Mendes,1157,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Sam Mendes,1157,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Peru,363857f8-432c-4e90-ad73-252c9bcd5736,Josué Méndez,1010,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Brazil,d9af0bc5-eaf9-4e9a-92cf-92a9e652a9cd,Kleber Mendonça Filho,1026,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Czech Republic,ed3528f8-4230-4361-844b-fccb0e8b8e96,Jiri Menzel,994,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Thierry Méranger,64,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,Paolo Mereghetti,227,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Uzbekistan,4a333ec6-d845-44a7-bffa-e818284d3a93,Razika Mergenbaeva,173,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Saul Metzstein,1163,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Gary Meyer,588,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,United Arab Emirates,37870b74-cc75-433f-98de-46c5ee69e766,Hind Mezaina,543,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Mexico,32966e58-adac-4596-b021-8daa34462999,Daniela Michel,695,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Roger Michell,1151,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,David Michôd,927,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Henry K Miller,544,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Luis Miñarro,1040,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Hong Kong,e669f5ec-4e38-4dd3-ab5e-24ce0882c166,Fung Ka Ming,594,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Taiwan,3fde9572-df67-43da-a4aa-94646c4df17e,Mingchuam Huang,1078,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Taiwan,3fde9572-df67-43da-a4aa-94646c4df17e,Tsai Ming-Liang,1187,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Luis Miranda,378,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Lebanon,2b185a90-53b3-406f-a853-a97b6b59ba6b,Rima Mismar,156,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,Santiago Mitre,1160,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Mehelli Modi,317,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Distributor,688431b7-c04c-4b8b-9d16-5b446acac827
,,,India,d212face-2dbf-454e-b832-9e91c88618ce,Khalid Mohamed,424,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Germany,44602605-9bf4-4477-aeb4-fc9e4c7785df,Olaf Möller,236,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Christine Molloy,913,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Ireland,f534b851-6753-424d-9aa4-b5b1e77e5017,Philip Molloy,186,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Claire Monk,712,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,Luciano Monteagudo,381,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Lourdes Monterrubio,384,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,South Africa,70fed50f-e80c-428c-99de-9095e5d6e1b3,Nashen Moodley,267,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Nashen Moodley,267,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Sweden,09941d9c-a83d-43ba-9592-c4f19bd27129,Lukas Moodysson,1041,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Colombia,0ad7bed6-c52b-41cf-931e-19f3e64efbe9,Orlando Mora,234,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Frances Morgan,603,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Carol Morley,906,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Nathalie Morris,265,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Archivist,c2c95170-308f-4a46-b20a-32822870fa50
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Wesley Morris,15,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Samantha Morton,1158,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Iran,8385c6b7-dbe0-43d2-8347-fb79264bcd0d,Bahman Motamedian,893,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Greg Mottola,960,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,James Mottram,517,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Michel Mourlet,294,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Portugal,0f905f26-333f-4451-a572-034cc20c1e5f,Manuel Mozos,1050,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Kate Muir,438,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Lisa Mullen,391,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Italy,e8fa9456-5374-434d-adda-c2b5bbc60823,Marco Müller,361,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Switzerland,66e5234f-387e-410e-ad3e-ee7b5d4d4a1b,Marco Müller,361,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Germany,44602605-9bf4-4477-aeb4-fc9e4c7785df,Matthias Müller,1062,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Laura Mulvey,406,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Marc Munden,1051,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,India,d212face-2dbf-454e-b832-9e91c88618ce,Nasreen Munni Kabir,266,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Nasreen Munni Kabir,266,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Argentina,6d2d9c64-a820-4033-aa1a-52d6b69ad956,Celina Murga,908,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Charles Musser,728,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Hungary,42db1e48-f2e3-404e-b1b5-07117aed8f87,Péter Muszatics,199,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Raphael Nadjari,1137,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Palestine,b1165892-5f0a-48cb-9104-e740627f3621,Najwa Najjar,1087,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Jordan,9816c2c0-f424-4812-a445-72d37caf71db,Najwa Najjar,1087,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Mexico,32966e58-adac-4596-b021-8daa34462999,Gerardo Naranjo,955,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,India,d212face-2dbf-454e-b832-9e91c88618ce,Venkateswaran Narayanan,29,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Jean Narboni,495,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,James Naremore,516,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Santiago Navajas,117,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Canada,3ad0f5ec-0c0d-496c-887d-3c711f42a067,Adam Nayman,844,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Ireland,f534b851-6753-424d-9aa4-b5b1e77e5017,Diane Negra,662,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Russia,1b12f75b-7973-47d7-93e9-20a7f8443e24,Boris Nelepo,758,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Iran,8385c6b7-dbe0-43d2-8347-fb79264bcd0d,Shirin Neshat,1169,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Shirin Neshat,1169,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,Daniel Nettheim,922,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Mike Newell,1076,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Kim Newman,420,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Bill Nichols,761,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Jeff Nichols,991,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Germany,44602605-9bf4-4477-aeb4-fc9e4c7785df,Sabine Niewalda,128,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Other,2390abda-2f08-435b-86d0-394847d587ae
,,,Russia,1b12f75b-7973-47d7-93e9-20a7f8443e24,Angelina Nikonova,874,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Romania,c3d1a870-8176-4301-977b-fa80d0af92b4,Irina-Margareta Nistor,527,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Martha P Nochimson,335,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Gaspar Noé,953,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Kazakhstan,86fe85da-add8-4970-9b60-740ac00074c2,Bauyrzhan Nogerbek,770,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Australia,58c55449-9314-4f70-a731-4933ada7cdac,James Nolen,515,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Germany,44602605-9bf4-4477-aeb4-fc9e4c7785df,Cristina Nord,705,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Abé Mark Nornes,846,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Indonesia,2c76e27c-b7a2-427a-90c5-15b364159ba3,Garin Nugroho,951,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Ireland,f534b851-6753-424d-9aa4-b5b1e77e5017,David O Mahony,677,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Michael O'Pray,304,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Pakistan,f4289e26-8e6d-4a3d-8aee-e7797c5be508,Sharmeen Obaid-Chinoy,1166,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Czech Republic,ed3528f8-4230-4361-844b-fccb0e8b8e96,Karel Och,442,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Japan,e8bca697-96ee-4b74-86e5-59971a40451d,Ken'ichi (Ken) Okubo,430,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Turkey,6c077823-74da-40b9-8be4-b0cd57bd46b1,Sevin Okyay,107,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Mikel Olaciregui,285,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Poland,c74b8a81-a720-45e7-b73e-07b2c3bb3c85,Michal Oleszczyk,297,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Portugal,0f905f26-333f-4451-a572-034cc20c1e5f,Dario Oliveira,692,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Portugal,0f905f26-333f-4451-a572-034cc20c1e5f,Luís Oliveira,377,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,John Oliver,477,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Jos Oliver,467,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Mark Olsen,343,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Austria,ef3a7845-ea2c-4ead-87d1-9ee1cb260162,Michael Omasta,305,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Nigeria,cd0bb9b3-59a4-4dd1-a096-14397d712bf7,Akin Omotoso,854,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Elena Oroz,639,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Spain,78549c96-7aa5-4a18-9778-21e42d4047a6,Marcos Ortega,360,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Andrew Osmond,809,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,Norway,454b6ed8-99e1-4b46-96c1-21f70b8c075b,Martha Otte,336,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Karen Oughton,440,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,Horace Ové,973,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Susan Oxtoby,75,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Archivist,c2c95170-308f-4a46-b20a-32822870fa50
,,,France,07f48d2c-dcca-4fbd-95f2-51d656a65ddb,Javier Packer-Comyn,498,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Programmer,62113a53-d867-4086-b2ce-14b59cca8e65
,,,US,a0b3290d-73bf-4920-b5ee-2c7bec6098a4,Camille Paglia,747,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Academic,0d2babe6-4213-4a9f-9bae-ad09473af49c
,,,Latvia,1c147c67-4be4-4174-9fdd-ad661664a027,Laila Pakalnina,1030,,,Female,ca894567-3c6f-461d-a696-c8f5ed4a3553,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Hungary,42db1e48-f2e3-404e-b1b5-07117aed8f87,György Pálfi,964,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
,,,Sweden,09941d9c-a83d-43ba-9592-c4f19bd27129,Hynek Pallas,537,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Critic,8d7a5d46-a4b0-4b90-97e3-a7dac1b986be
,,,UK,5c5eadcb-3adf-4f84-8763-2574f37cd16d,David Panos,929,,,Male,790d9f39-1b04-46b6-b219-de70134e291f,Director,2c9720aa-8afb-4799-a836-e9a6a463e355
